TidId,Start,Slut,Notat,EnhedsId,OprettelsesDato,Navn
33852,08-06-2008,11-06-2008,flytbar,36,07-12-2003,15 m2 4pers
33853,06-06-2008,08-06-2008,flytbar,142,06-06-2008,Elplads
33855,06-06-2008,10-06-2008,flytbar,168,06-06-2008,Elplads
33856,13-06-2008,15-06-2008,flytbar,285,06-06-2008,25 m2 Luksushytte
33857,07-06-2008,08-06-2008,flytbar,284,06-06-2008,25 m2 Luksushytte
33858,06-06-2008,08-06-2008,flytbar,159,06-06-2008,Elplads
33859,06-06-2008,08-06-2008,flytbar,159,07-08-2005,Elplads
33860,06-06-2008,07-06-2008,flytbar,144,06-06-2008,Elplads
33861,06-06-2008,10-06-2008,flytbar,156,06-08-2002,Elplads
33862,06-06-2008,07-06-2008,flytbar,120,06-06-2008,Elplads
33863,06-06-2008,08-06-2008,flytbar,152,06-06-2008,Elplads
33864,06-06-2008,07-06-2008,flytbar,122,06-06-2008,Elplads
33865,06-06-2008,07-06-2008,flytbar,150,06-06-2008,Elplads
33866,06-06-2008,07-06-2008,flytbar,176,06-06-2008,Elplads
33867,06-06-2008,07-06-2008,flytbar,73,27-07-2007,Elplads
33868,06-06-2008,08-06-2008,flytbar,153,06-06-2008,Elplads
33869,06-06-2008,08-06-2008,flytbar,154,14-01-2008,Elplads
33871,06-06-2008,07-06-2008,flytbar,64,06-06-2008,Elplads
33872,06-06-2008,07-06-2008,flytbar,61,06-06-2008,Elplads
33873,06-06-2008,08-06-2008,flytbar,167,14-07-2005,Elplads
33874,06-06-2008,08-06-2008,flytbar,171,22-09-2005,Elplads
33875,06-06-2008,08-06-2008,flytbar,58,06-06-2008,25 m2 Luksushytte
33876,06-06-2008,08-06-2008,flytbar,33,06-06-2008,17 m2 4pers
33877,06-06-2008,08-06-2008,flytbar,289,06-06-2008,Campingvogn fortelt
33878,06-06-2008,08-06-2008,flytbar,158,06-06-2008,Elplads
33879,06-06-2008,07-06-2008,flytbar,63,06-06-2008,Elplads
33880,06-06-2008,07-06-2008,flytbar,255,06-06-2008,Elplads
33881,08-06-2008,20-06-2008,flytbar,39,06-08-2002,15 m2 4pers
33884,06-06-2008,08-06-2008,flytbar,157,07-06-2008,Elplads
33885,06-06-2008,07-06-2008,flytbar,272,07-06-2008,Teltpladser
40770,02-08-2009,03-08-2009,flytbar,142,02-08-2009,Elplads
33887,26-09-2008,28-09-2008,flytbar,284,07-06-2008,25 m2 Luksushytte
33888,09-06-2008,11-06-2008,flytbar,287,07-06-2008,25 m2 Luksushytte
33889,15-07-2008,19-07-2008,flytbar,57,07-06-2008,25 m2 Luksushytte
33891,15-08-2008,16-08-2008,flytbar,36,07-06-2008,15 m2 4pers
33892,07-06-2008,11-06-2008,flytbar,164,07-06-2008,Elplads
33893,07-06-2008,08-06-2008,flytbar,150,07-06-2008,Elplads
33895,07-06-2008,09-06-2008,flytbar,144,07-06-2008,Elplads
33896,07-06-2008,08-06-2008,flytbar,162,07-06-2008,Elplads
33897,07-06-2008,08-06-2008,flytbar,166,07-06-2008,Elplads
33898,07-08-2008,15-10-2008,flytbar,42,10-08-2007,15 m2 4pers
33900,08-06-2008,11-06-2008,flytbar,152,08-06-2008,Elplads
33901,06-06-2008,08-06-2008,flytbar,256,06-06-2008,Elplads
33902,08-06-2008,12-06-2008,flytbar,141,08-06-2008,Elplads
33903,08-06-2008,11-06-2008,flytbar,148,08-06-2008,Elplads
33904,20-07-2008,23-07-2008,flytbar,285,06-06-2008,25 m2 Luksushytte
33905,08-06-2008,10-06-2008,flytbar,121,08-06-2008,Elplads
33906,02-08-2008,05-08-2008,flytbar,31,08-06-2008,17 m2 4pers
33908,08-06-2008,12-06-2008,flytbar,142,08-06-2008,Elplads
33909,28-07-2008,30-07-2008,flytbar,285,08-06-2008,25 m2 Luksushytte
33912,08-06-2008,09-06-2008,flytbar,155,08-06-2008,Elplads
33913,08-06-2008,11-06-2008,flytbar,139,08-06-2008,Elplads
33915,20-06-2008,22-06-2008,flytbar,285,08-06-2008,25 m2 Luksushytte
33916,08-06-2008,09-06-2008,flytbar,147,08-06-2008,Elplads
33917,08-06-2008,09-06-2008,flytbar,153,08-06-2008,Elplads
33918,08-06-2008,09-06-2008,flytbar,64,08-06-2008,Elplads
33919,08-06-2008,09-06-2008,flytbar,283,08-06-2008,25 m2 Luksushytte
33920,08-06-2008,09-06-2008,flytbar,79,08-06-2008,Elplads
33921,08-06-2008,09-06-2008,flytbar,160,08-06-2008,Elplads
33922,08-06-2008,09-06-2008,flytbar,154,08-06-2008,Elplads
33923,08-06-2008,09-06-2008,flytbar,285,08-06-2008,25 m2 Luksushytte
33924,08-06-2008,09-06-2008,flytbar,88,09-06-2008,Elplads
33925,08-06-2008,09-06-2008,flytbar,140,09-06-2008,Elplads
33926,08-06-2008,13-06-2008,flytbar,120,09-06-2008,Elplads
33927,09-06-2008,12-06-2008,flytbar,58,28-05-2008,25 m2 Luksushytte
33928,05-07-2008,06-07-2008,flytbar,39,09-06-2008,15 m2 4pers
33929,09-06-2008,12-06-2008,flytbar,55,06-08-2002,25 m2 6pers
33930,08-06-2008,09-06-2008,flytbar,157,09-06-2008,Elplads
33931,20-06-2008,22-06-2008,flytbar,272,09-06-2008,Teltpladser
33932,11-06-2008,12-06-2008,flytbar,144,09-06-2008,Elplads
33933,28-06-2008,29-06-2008,flytbar,54,09-06-2008,25 m2 6pers
33934,09-06-2008,10-06-2008,flytbar,140,09-06-2008,Elplads
33935,09-06-2008,12-06-2008,flytbar,283,10-04-2008,25 m2 Luksushytte
33937,09-06-2008,10-06-2008,flytbar,154,09-06-2008,Elplads
33939,09-06-2008,10-06-2008,flytbar,56,21-02-2007,25 m2 Luksushytte
33940,10-06-2008,12-06-2008,flytbar,43,10-03-2008,15 m2 4pers
33941,17-06-2008,19-06-2008,flytbar,43,10-03-2008,15 m2 4pers
33942,09-06-2008,10-06-2008,flytbar,153,09-06-2008,Elplads
33943,09-06-2008,10-06-2008,flytbar,167,09-06-2008,Elplads
33944,09-06-2008,10-06-2008,flytbar,144,09-06-2008,Elplads
33945,09-06-2008,10-06-2008,flytbar,158,09-06-2008,Elplads
33946,09-06-2008,10-06-2008,flytbar,159,09-06-2008,Elplads
33947,09-06-2008,10-06-2008,flytbar,147,09-06-2008,Elplads
33949,26-09-2008,28-09-2008,flytbar,282,10-06-2008,25 m2 Luksushytte
33950,21-08-2008,01-04-2009,flytbar,112,10-06-2008,Elplads
33951,10-06-2008,13-06-2008,flytbar,272,10-06-2008,Teltpladser
33953,10-06-2008,12-06-2008,flytbar,153,10-06-2008,Elplads
33954,10-06-2008,13-06-2008,flytbar,38,02-04-2008,15 m2 4pers
33955,10-06-2008,12-06-2008,flytbar,155,10-06-2008,Elplads
33956,10-06-2008,12-06-2008,flytbar,279,10-06-2008,25 m2 Luksushytte
33957,10-06-2008,11-06-2008,flytbar,144,10-06-2008,Elplads
33958,10-06-2008,13-06-2008,flytbar,159,10-06-2008,Elplads
33959,10-06-2008,13-06-2008,flytbar,157,10-06-2008,Elplads
33961,10-06-2008,13-06-2008,flytbar,158,10-06-2008,Elplads
33962,10-06-2008,12-06-2008,flytbar,171,10-06-2008,Elplads
33963,10-06-2008,11-06-2008,flytbar,166,10-06-2008,Elplads
33964,10-06-2008,13-06-2008,flytbar,255,10-06-2008,Elplads
33965,10-06-2008,11-06-2008,flytbar,145,10-06-2008,Elplads
33966,10-06-2008,11-06-2008,flytbar,168,10-06-2008,Elplads
33968,10-06-2008,11-06-2008,flytbar,154,10-06-2008,Elplads
33969,16-06-2008,18-06-2008,flytbar,141,10-06-2008,Elplads
33970,13-06-2008,20-06-2008,flytbar,38,06-08-2002,15 m2 4pers
33971,10-06-2008,11-06-2008,flytbar,156,26-05-2008,Elplads
33972,13-06-2008,15-06-2008,flytbar,288,02-04-2008,Campingvogn fortelt
33973,12-07-2008,13-07-2008,flytbar,45,28-08-2005,15 m2 4pers
33974,10-06-2008,11-06-2008,flytbar,160,06-06-2008,Elplads
33975,16-04-2009,19-04-2009,flytbar,287,11-06-2008,25 m2 Luksushytte
33976,17-04-2009,19-04-2009,flytbar,56,11-06-2008,25 m2 Luksushytte
33977,17-04-2009,19-04-2009,flytbar,57,11-06-2008,25 m2 Luksushytte
33978,17-04-2009,19-04-2009,flytbar,58,11-06-2008,25 m2 Luksushytte
33979,17-04-2009,19-04-2009,flytbar,274,11-06-2008,25 m2 Luksushytte
33980,17-04-2009,19-04-2009,flytbar,275,11-06-2008,25 m2 Luksushytte
33981,17-04-2009,19-04-2009,flytbar,276,11-06-2008,25 m2 Luksushytte
33982,17-04-2009,19-04-2009,flytbar,277,11-06-2008,25 m2 Luksushytte
33983,17-04-2009,19-04-2009,flytbar,278,11-06-2008,25 m2 Luksushytte
33984,17-04-2009,19-04-2009,flytbar,279,11-06-2008,25 m2 Luksushytte
33985,17-04-2009,19-04-2009,flytbar,280,11-06-2008,25 m2 Luksushytte
33986,17-04-2009,19-04-2009,flytbar,281,11-06-2008,25 m2 Luksushytte
33987,17-04-2009,19-04-2009,flytbar,282,11-06-2008,25 m2 Luksushytte
33988,17-04-2009,19-04-2009,flytbar,283,11-06-2008,25 m2 Luksushytte
33989,17-04-2009,19-04-2009,flytbar,284,11-06-2008,25 m2 Luksushytte
33990,17-04-2009,19-04-2009,flytbar,285,11-06-2008,25 m2 Luksushytte
33991,14-06-2008,21-06-2008,flytbar,284,11-06-2008,25 m2 Luksushytte
33992,11-06-2008,12-06-2008,flytbar,147,11-06-2008,Elplads
33993,11-06-2008,12-06-2008,flytbar,145,11-06-2008,Elplads
33994,11-06-2008,12-06-2008,flytbar,148,27-04-2004,Elplads
33995,11-06-2008,12-06-2008,flytbar,152,11-06-2008,Elplads
33996,11-06-2008,12-06-2008,flytbar,154,11-06-2008,Elplads
33997,11-06-2008,13-06-2008,flytbar,154,11-06-2008,Elplads
33998,11-06-2008,12-06-2008,flytbar,164,08-07-2004,Elplads
33999,11-06-2008,13-06-2008,flytbar,156,09-07-2005,Elplads
34000,11-06-2008,13-06-2008,flytbar,160,11-06-2008,Elplads
34001,11-06-2008,12-06-2008,flytbar,139,11-06-2008,Elplads
34003,29-06-2008,12-07-2008,flytbar,35,06-08-2002,15 m2 4pers
34004,11-06-2008,23-06-2008,flytbar,36,06-08-2002,15 m2 4pers
34009,04-07-2008,07-07-2008,flytbar,38,06-08-2002,15 m2 4pers
34010,10-07-2008,15-07-2008,flytbar,38,06-08-2002,15 m2 4pers
34014,11-06-2008,12-06-2008,flytbar,69,13-05-2004,Elplads
34015,11-06-2008,12-06-2008,flytbar,162,12-06-2008,Elplads
34016,12-06-2008,13-06-2008,flytbar,144,15-05-2007,Elplads
34017,12-06-2008,14-06-2008,flytbar,141,12-06-2008,Elplads
34018,09-06-2008,14-08-2008,flytbar,103,26-05-2008,Elplads
34019,12-06-2008,13-06-2008,flytbar,148,12-06-2008,Elplads
34020,12-06-2008,15-06-2008,flytbar,152,12-06-2008,Elplads
34021,12-06-2008,13-06-2008,flytbar,142,12-06-2008,Elplads
34022,12-06-2008,13-06-2008,flytbar,145,12-06-2008,Elplads
34023,12-06-2008,13-06-2008,flytbar,147,12-06-2008,Elplads
34024,12-06-2008,13-06-2008,flytbar,147,06-06-2006,Elplads
34025,23-06-2008,26-06-2008,flytbar,284,12-06-2008,25 m2 Luksushytte
34027,12-06-2008,13-06-2008,flytbar,162,12-06-2008,Elplads
34028,16-06-2008,18-06-2008,flytbar,285,12-06-2008,25 m2 Luksushytte
34029,13-06-2008,14-06-2008,flytbar,54,13-06-2008,25 m2 6pers
34030,12-06-2008,13-06-2008,flytbar,164,13-06-2008,Elplads
34031,30-06-2008,03-07-2008,flytbar,286,13-06-2008,25 m2 Luksushytte
34032,19-06-2008,20-06-2008,flytbar,275,29-05-2004,25 m2 Luksushytte
34033,05-09-2008,07-09-2008,flytbar,279,13-06-2008,25 m2 Luksushytte
34034,16-06-2008,20-06-2008,flytbar,45,02-04-2008,15 m2 4pers
34035,13-06-2008,15-06-2008,flytbar,139,05-04-2007,Elplads
34036,13-06-2008,17-06-2008,flytbar,144,03-08-2007,Elplads
34037,13-06-2008,14-06-2008,flytbar,157,13-06-2008,Elplads
34039,13-06-2008,16-06-2008,flytbar,162,13-06-2008,Elplads
34040,13-06-2008,15-06-2008,flytbar,277,26-02-2008,25 m2 Luksushytte
34041,13-06-2008,14-06-2008,flytbar,274,06-08-2002,25 m2 Luksushytte
34042,13-06-2008,14-06-2008,flytbar,158,16-06-2004,Elplads
34043,13-06-2008,14-06-2008,flytbar,160,13-06-2008,Elplads
34044,14-06-2008,16-06-2008,flytbar,46,13-06-2008,15 m2 4pers
34045,13-06-2008,15-06-2008,flytbar,164,14-07-2005,Elplads
34046,13-06-2008,14-06-2008,flytbar,278,13-06-2008,25 m2 Luksushytte
34047,13-06-2008,14-06-2008,flytbar,167,13-06-2008,Elplads
34048,13-06-2008,14-06-2008,flytbar,156,01-03-2007,Elplads
34049,13-06-2008,14-06-2008,flytbar,58,13-06-2008,25 m2 Luksushytte
34050,13-06-2008,14-06-2008,flytbar,142,13-06-2008,Elplads
34051,13-06-2008,14-06-2008,flytbar,159,13-06-2008,Elplads
34052,13-06-2008,14-06-2008,flytbar,144,10-06-2004,Elplads
34053,13-06-2008,15-06-2008,flytbar,150,14-06-2008,Elplads
34054,18-08-2008,22-08-2008,flytbar,58,14-06-2008,25 m2 Luksushytte
34055,15-08-2008,16-08-2008,flytbar,272,14-06-2008,Teltpladser
34057,14-06-2008,17-06-2008,flytbar,155,14-06-2008,Elplads
34058,14-06-2008,16-06-2008,flytbar,141,14-06-2008,Elplads
34059,14-06-2008,17-06-2008,flytbar,142,14-06-2008,Elplads
34060,14-06-2008,15-06-2008,flytbar,145,14-06-2008,Elplads
34061,14-06-2008,15-06-2008,flytbar,160,14-06-2008,Elplads
34062,14-06-2008,15-06-2008,flytbar,148,14-06-2008,Elplads
34064,14-06-2008,15-06-2008,flytbar,157,14-06-2008,Elplads
34066,14-06-2008,15-06-2008,flytbar,120,14-06-2008,Elplads
34067,14-06-2008,15-06-2008,flytbar,257,14-06-2008,Elplads
34068,14-06-2008,15-06-2008,flytbar,171,14-06-2008,Elplads
34069,14-06-2008,16-06-2008,flytbar,121,15-06-2008,Elplads
34070,16-06-2008,20-06-2008,flytbar,276,10-04-2008,25 m2 Luksushytte
34071,28-06-2008,01-07-2008,flytbar,285,15-06-2008,25 m2 Luksushytte
34072,15-06-2008,16-06-2008,flytbar,145,10-10-2004,Elplads
34073,15-06-2008,16-06-2008,flytbar,147,15-06-2008,Elplads
34074,26-07-2008,09-08-2008,flytbar,148,15-06-2008,Elplads
34075,15-06-2008,16-06-2008,flytbar,152,15-06-2008,Elplads
34076,15-06-2008,17-06-2008,flytbar,154,15-06-2008,Elplads
34077,15-06-2008,16-06-2008,flytbar,150,15-06-2008,Elplads
34078,15-06-2008,16-06-2008,flytbar,158,15-06-2008,Elplads
34079,15-06-2008,16-06-2008,flytbar,156,15-06-2008,Elplads
34080,15-06-2008,16-06-2008,flytbar,159,15-06-2008,Elplads
34081,15-06-2008,16-06-2008,flytbar,160,15-06-2008,Elplads
34082,15-06-2008,16-06-2008,flytbar,279,15-06-2008,25 m2 Luksushytte
34083,15-06-2008,16-06-2008,flytbar,276,15-06-2008,25 m2 Luksushytte
34084,16-06-2008,24-06-2008,flytbar,44,13-05-2008,15 m2 4pers
34085,25-06-2008,27-06-2008,flytbar,142,16-06-2008,Elplads
34086,16-06-2008,17-06-2008,flytbar,167,16-06-2008,Elplads
34087,14-07-2008,16-07-2008,flytbar,39,16-06-2008,15 m2 4pers
34088,11-08-2008,13-08-2008,flytbar,54,16-06-2008,25 m2 6pers
34089,11-08-2008,13-08-2008,flytbar,55,16-06-2008,25 m2 6pers
34090,06-07-2008,08-07-2008,flytbar,282,16-06-2008,25 m2 Luksushytte
34092,16-06-2008,20-06-2008,flytbar,286,06-08-2002,25 m2 Luksushytte
34093,22-07-2008,25-07-2008,flytbar,282,16-06-2008,25 m2 Luksushytte
34095,19-06-2008,22-06-2008,flytbar,274,22-06-2004,25 m2 Luksushytte
34103,20-06-2008,22-06-2008,flytbar,58,16-06-2008,25 m2 Luksushytte
34105,16-06-2008,19-06-2008,flytbar,148,16-06-2008,Elplads
34106,16-06-2008,17-06-2008,flytbar,147,01-11-2006,Elplads
34107,16-06-2008,17-06-2008,flytbar,139,16-06-2008,Elplads
34108,16-06-2008,17-06-2008,flytbar,145,16-06-2008,Elplads
34110,16-06-2008,17-06-2008,flytbar,150,16-06-2008,Elplads
34111,27-06-2008,29-06-2008,flytbar,283,16-06-2008,25 m2 Luksushytte
34117,16-06-2008,20-06-2008,flytbar,140,16-05-2003,Elplads
34119,16-06-2008,17-06-2008,flytbar,158,16-06-2008,Elplads
34120,16-06-2008,17-06-2008,flytbar,152,16-06-2008,Elplads
34121,16-06-2008,17-06-2008,flytbar,156,19-10-2006,Elplads
34122,16-06-2008,17-06-2008,flytbar,157,16-06-2008,Elplads
34123,16-06-2008,19-06-2008,flytbar,32,08-06-2007,17 m2 4pers
34124,16-06-2008,17-06-2008,flytbar,272,16-06-2008,Teltpladser
34125,24-07-2008,26-07-2008,flytbar,166,17-06-2008,Elplads
34127,17-06-2008,18-06-2008,flytbar,287,23-08-2007,25 m2 Luksushytte
34129,17-06-2008,19-06-2008,flytbar,278,17-06-2008,25 m2 Luksushytte
34130,18-06-2008,20-06-2008,flytbar,57,17-06-2008,25 m2 Luksushytte
34132,10-07-2008,12-07-2008,flytbar,36,06-08-2002,15 m2 4pers
34134,16-06-2008,18-06-2008,flytbar,159,17-06-2008,Elplads
34135,17-06-2008,18-06-2008,flytbar,145,17-06-2008,Elplads
34137,17-06-2008,22-06-2008,flytbar,144,17-06-2008,Elplads
34139,13-07-2008,17-07-2008,flytbar,40,17-06-2008,15 m2 4pers
34140,20-07-2008,23-07-2008,flytbar,39,05-06-2008,15 m2 4pers
34141,19-07-2008,22-07-2008,flytbar,35,17-06-2008,15 m2 4pers
34142,17-07-2008,19-07-2008,flytbar,281,17-06-2008,25 m2 Luksushytte
34143,06-07-2008,08-07-2008,flytbar,283,17-06-2008,25 m2 Luksushytte
34144,17-06-2008,21-06-2008,flytbar,101,17-06-2008,Elplads
34145,22-06-2008,24-06-2008,flytbar,286,13-06-2007,25 m2 Luksushytte
34146,22-06-2008,24-06-2008,flytbar,287,13-06-2007,25 m2 Luksushytte
34147,22-06-2008,24-06-2008,flytbar,58,13-06-2007,25 m2 Luksushytte
34148,17-06-2008,18-06-2008,flytbar,142,13-08-2007,Elplads
34149,18-06-2008,20-06-2008,flytbar,30,17-06-2008,17 m2 4pers
34150,17-06-2008,18-06-2008,flytbar,150,17-06-2008,Elplads
34151,17-06-2008,19-06-2008,flytbar,171,17-06-2008,Elplads
34152,17-06-2008,24-06-2008,flytbar,139,17-06-2008,Elplads
34153,19-07-2008,26-07-2008,flytbar,148,17-06-2008,Elplads
34154,17-06-2008,18-06-2008,flytbar,157,17-06-2008,Elplads
34155,16-06-2008,19-06-2008,flytbar,33,06-08-2002,17 m2 4pers
34157,17-06-2008,20-06-2008,flytbar,162,10-10-2005,Elplads
34159,03-07-2008,05-07-2008,flytbar,279,03-06-2008,25 m2 Luksushytte
34160,10-07-2008,13-07-2008,flytbar,280,17-06-2008,25 m2 Luksushytte
34161,14-07-2008,16-07-2008,flytbar,275,17-06-2008,25 m2 Luksushytte
34162,14-07-2008,16-07-2008,flytbar,279,17-06-2008,25 m2 Luksushytte
34163,15-07-2008,17-07-2008,flytbar,285,17-06-2008,25 m2 Luksushytte
34164,17-06-2008,18-06-2008,flytbar,158,17-06-2008,Elplads
34165,22-06-2008,26-06-2008,flytbar,45,10-06-2008,15 m2 4pers
34167,17-06-2008,18-06-2008,flytbar,164,31-05-2005,Elplads
34168,17-06-2008,18-06-2008,flytbar,165,18-06-2008,Elplads
34169,17-06-2008,19-06-2008,flytbar,154,27-08-2007,Elplads
34170,18-06-2008,19-06-2008,flytbar,152,18-06-2008,Elplads
34171,11-10-2008,12-10-2008,flytbar,56,18-06-2008,25 m2 Luksushytte
34172,17-06-2008,18-06-2008,flytbar,155,18-06-2008,Elplads
34175,18-06-2008,19-06-2008,flytbar,150,18-06-2008,Elplads
34176,18-06-2008,19-06-2008,flytbar,153,18-06-2008,Elplads
34178,17-07-2008,19-07-2008,flytbar,38,18-06-2008,15 m2 4pers
34179,18-06-2008,20-06-2008,flytbar,159,21-09-2006,Elplads
34180,18-06-2008,19-06-2008,flytbar,158,03-06-2008,Elplads
34181,18-06-2008,20-06-2008,flytbar,155,12-06-2006,Elplads
34182,18-06-2008,21-06-2008,flytbar,133,18-06-2008,Elplads
34183,18-06-2008,19-06-2008,flytbar,141,13-05-2002,Elplads
34184,23-06-2008,27-06-2008,flytbar,39,09-04-2008,15 m2 4pers
34185,18-06-2008,19-06-2008,flytbar,67,18-06-2008,Elplads
34186,18-06-2008,19-06-2008,flytbar,272,18-06-2008,Teltpladser
34187,05-09-2008,07-09-2008,flytbar,282,19-06-2008,25 m2 Luksushytte
34188,05-09-2008,07-09-2008,flytbar,283,19-06-2008,25 m2 Luksushytte
34189,05-09-2008,07-09-2008,flytbar,277,19-06-2008,25 m2 Luksushytte
34195,18-06-2008,19-06-2008,flytbar,157,09-06-2007,Elplads
34196,20-06-2008,22-06-2008,flytbar,56,04-08-2004,25 m2 Luksushytte
34197,03-07-2008,05-07-2008,flytbar,55,19-06-2008,25 m2 6pers
34198,19-06-2008,24-06-2008,flytbar,150,19-06-2008,Elplads
34200,19-06-2008,22-06-2008,flytbar,152,19-06-2008,Elplads
34204,19-06-2008,20-06-2008,flytbar,153,19-06-2008,Elplads
34205,19-06-2008,24-06-2008,flytbar,156,19-06-2008,Elplads
34206,19-06-2008,27-06-2008,flytbar,154,19-06-2008,Elplads
34207,19-06-2008,20-06-2008,flytbar,164,19-06-2008,Elplads
34208,19-06-2008,20-06-2008,flytbar,160,19-06-2008,Elplads
34209,19-06-2008,20-06-2008,flytbar,158,19-06-2008,Elplads
34210,19-06-2008,21-06-2008,flytbar,165,19-06-2008,Elplads
34211,19-06-2008,20-06-2008,flytbar,278,19-06-2008,25 m2 Luksushytte
34212,20-06-2008,23-06-2008,flytbar,145,19-06-2008,Elplads
34213,19-06-2008,20-06-2008,flytbar,148,19-06-2008,Elplads
34214,19-06-2008,20-06-2008,flytbar,176,19-06-2008,Elplads
34216,19-06-2008,20-06-2008,flytbar,157,19-06-2008,Elplads
34217,20-06-2008,22-06-2008,flytbar,159,20-06-2008,Elplads
34218,29-08-2008,31-08-2008,flytbar,282,20-06-2008,25 m2 Luksushytte
34219,20-06-2008,21-06-2008,flytbar,160,20-06-2008,Elplads
34220,20-06-2008,22-06-2008,flytbar,155,20-06-2008,Elplads
34221,29-06-2008,02-07-2008,flytbar,282,20-06-2008,25 m2 Luksushytte
34222,04-07-2008,05-07-2008,flytbar,276,20-06-2008,25 m2 Luksushytte
34223,20-06-2008,21-06-2008,flytbar,157,20-06-2008,Elplads
34224,19-06-2008,20-06-2008,flytbar,287,20-06-2008,25 m2 Luksushytte
34225,20-06-2008,22-06-2008,flytbar,168,12-10-2007,Elplads
34226,17-08-2008,19-08-2008,flytbar,46,20-06-2008,15 m2 4pers
34233,20-06-2008,22-06-2008,flytbar,39,18-06-2008,15 m2 4pers
34234,28-07-2008,30-07-2008,flytbar,37,20-06-2008,15 m2 4pers
34235,23-06-2008,27-06-2008,flytbar,38,02-04-2008,15 m2 4pers
34236,20-06-2008,23-06-2008,flytbar,38,06-08-2002,15 m2 4pers
34237,27-06-2008,29-06-2008,flytbar,38,06-08-2002,15 m2 4pers
34238,20-06-2008,21-06-2008,flytbar,169,20-06-2008,Elplads
34239,20-06-2008,21-06-2008,flytbar,167,20-06-2008,Elplads
34240,20-06-2008,21-06-2008,flytbar,162,11-02-2008,Elplads
34241,20-06-2008,22-06-2008,flytbar,158,22-07-2006,Elplads
34242,20-06-2008,21-06-2008,flytbar,166,22-06-2007,Elplads
34243,20-06-2008,22-06-2008,flytbar,148,20-06-2008,Elplads
34244,20-06-2008,21-06-2008,flytbar,67,20-06-2008,Elplads
34245,25-07-2008,28-07-2008,flytbar,145,20-06-2008,Elplads
34246,25-07-2008,28-07-2008,flytbar,147,20-06-2008,Elplads
34247,20-06-2008,21-06-2008,flytbar,73,20-06-2008,Elplads
34248,20-07-2008,21-07-2008,flytbar,63,20-06-2008,Elplads
34249,20-06-2008,21-06-2008,flytbar,119,18-06-2007,Elplads
34250,20-06-2008,21-06-2008,flytbar,172,20-06-2008,Elplads
34251,20-06-2008,22-06-2008,flytbar,177,20-06-2008,Elplads
34252,20-06-2008,22-06-2008,flytbar,140,06-08-2002,Elplads
34253,20-06-2008,21-06-2008,flytbar,141,06-08-2002,Elplads
34254,24-06-2008,14-07-2008,flytbar,156,06-08-2002,Elplads
34255,20-06-2008,21-06-2008,flytbar,164,06-08-2002,Elplads
34256,20-06-2008,22-06-2008,flytbar,170,06-08-2002,Elplads
34257,20-06-2008,21-06-2008,flytbar,120,06-08-2002,Elplads
34258,20-06-2008,21-06-2008,flytbar,122,06-08-2002,Elplads
34259,28-06-2008,29-06-2008,flytbar,144,20-06-2008,Elplads
34260,20-06-2008,23-06-2008,flytbar,251,20-06-2008,Elplads
34261,20-06-2008,24-06-2008,flytbar,171,29-06-2004,Elplads
34262,20-06-2008,21-06-2008,flytbar,68,20-06-2008,Elplads
34263,20-06-2008,21-06-2008,flytbar,121,20-07-2004,Elplads
34264,20-06-2008,21-06-2008,flytbar,153,20-06-2008,Elplads
34265,27-07-2008,31-07-2008,flytbar,286,21-06-2008,25 m2 Luksushytte
34268,03-07-2008,05-07-2008,flytbar,277,21-06-2008,25 m2 Luksushytte
34269,21-06-2008,22-06-2008,flytbar,178,21-06-2008,Elplads
34270,21-06-2008,22-06-2008,flytbar,179,21-06-2008,Elplads
34273,21-06-2008,22-06-2008,flytbar,167,06-08-2002,Elplads
34274,21-06-2008,30-06-2008,flytbar,119,06-08-2002,Elplads
34275,21-06-2008,22-06-2008,flytbar,142,21-06-2008,Elplads
34276,21-06-2008,22-06-2008,flytbar,166,21-06-2008,Elplads
34277,21-06-2008,22-06-2008,flytbar,164,22-06-2008,Elplads
34278,21-06-2008,22-06-2008,flytbar,160,22-06-2008,Elplads
34279,23-06-2008,26-06-2008,flytbar,56,21-05-2008,25 m2 Luksushytte
34280,22-06-2008,23-06-2008,flytbar,157,22-06-2008,Elplads
34281,26-06-2008,29-06-2008,flytbar,276,22-06-2008,25 m2 Luksushytte
34282,05-07-2008,10-07-2008,flytbar,276,22-06-2008,25 m2 Luksushytte
34283,05-07-2008,07-07-2008,flytbar,56,22-06-2008,25 m2 Luksushytte
34284,07-07-2008,10-07-2008,flytbar,274,22-06-2008,25 m2 Luksushytte
34285,22-06-2008,29-06-2008,flytbar,184,22-06-2008,Elplads
34286,22-06-2008,23-06-2008,flytbar,142,22-06-2008,Elplads
34287,28-06-2008,29-06-2008,flytbar,33,18-06-2007,17 m2 4pers
34288,22-06-2008,27-06-2008,flytbar,141,16-08-2006,Elplads
34289,22-06-2008,24-06-2008,flytbar,43,22-06-2008,15 m2 4pers
34290,22-06-2008,23-06-2008,flytbar,40,03-07-2007,15 m2 4pers
34291,22-06-2008,23-06-2008,flytbar,152,22-06-2008,Elplads
34294,22-06-2008,24-06-2008,flytbar,153,22-06-2008,Elplads
34295,05-07-2008,09-07-2008,flytbar,275,23-06-2008,25 m2 Luksushytte
34296,22-06-2008,23-06-2008,flytbar,140,23-06-2008,Elplads
34297,14-07-2008,17-07-2008,flytbar,139,23-06-2008,Elplads
